,kmeans,gauss,archetype
85,0.6261528196579825,0.8309021614118728,normal_highlyvariable
86,0.5996821796421076,0.7761762668983249,nonnormal_highlyvariable
87,0.5186494916623917,0.7342255526192121,heavytails_med_highlyvariable
88,0.13178630430188454,0.38985717168996675,heavytails_hard_highlyvariable
89,-0.0003068286901171348,0.18720561937705443,heavytails_hardhard_highlyvariable
90,0.6404394704535677,0.8247337557467596,normal_highlyvariable
91,0.5107214449071871,0.6545923592555193,nonnormal_highlyvariable
92,0.4604979881650159,0.6515064815308903,heavytails_med_highlyvariable
93,0.07540168817886676,0.24270904241577856,heavytails_hard_highlyvariable
94,-8.324334122166182e-05,0.0736192897766286,heavytails_hardhard_highlyvariable
95,0.4978457000664052,0.77498602207316,normal_highlyvariable
96,0.5588585155608748,0.801538568278016,nonnormal_highlyvariable
97,0.44579644223518367,0.6716510328995119,heavytails_med_highlyvariable
98,0.14566489057156934,0.43282624965155014,heavytails_hard_highlyvariable
99,0.014764109121242994,0.24099264710815296,heavytails_hardhard_highlyvariable
100,0.5148719551214697,0.7230006254831115,normal_highlyvariable
101,0.5212666482838336,0.7451104497334027,nonnormal_highlyvariable
102,0.3761534009458936,0.5096701419271652,heavytails_med_highlyvariable
103,0.14696992129191871,0.35776036595880945,heavytails_hard_highlyvariable
104,0.0023924206215597227,0.20777421276730798,heavytails_hardhard_highlyvariable
105,0.5972305016942838,0.7923125449113388,normal_highlyvariable
106,0.4578780546968911,0.7682003018062877,nonnormal_highlyvariable
107,0.4978981734586805,0.7062286360367523,heavytails_med_highlyvariable
108,0.2721958543073532,0.40805171339460067,heavytails_hard_highlyvariable
109,0.019456378286836717,0.2845015473424181,heavytails_hardhard_highlyvariable
110,0.5901524976835543,0.8321222927416005,normal_highlyvariable
111,0.39106621514311757,0.767044735344354,nonnormal_highlyvariable
112,0.427521669790804,0.6098439236668348,heavytails_med_highlyvariable
113,0.07270977523551404,0.24690085834319253,heavytails_hard_highlyvariable
114,0.034944136438261754,0.25601356879108356,heavytails_hardhard_highlyvariable
115,0.5272802058353097,0.814685339158204,normal_highlyvariable
116,0.4504295916167302,0.7845449824321898,nonnormal_highlyvariable
117,0.5278667822704057,0.7601075386282874,heavytails_med_highlyvariable
118,0.08768552728073056,0.337528155883757,heavytails_hard_highlyvariable
119,0.006116129716792504,0.19630739907335817,heavytails_hardhard_highlyvariable
120,0.6190023342447967,0.8359024937944141,normal_highlyvariable
121,0.3771113327579847,0.723560013993177,nonnormal_highlyvariable
122,0.4999238885915658,0.6741294614541616,heavytails_med_highlyvariable
123,0.1792862450282182,0.4693132699687114,heavytails_hard_highlyvariable
124,-0.00023819747421343894,0.0823089608863667,heavytails_hardhard_highlyvariable
125,0.5665839246322204,0.8258382618947493,normal_highlyvariable
126,0.4135908465696057,0.7805071256917733,nonnormal_highlyvariable
127,0.4672859469708026,0.7062061993267753,heavytails_med_highlyvariable
128,0.11232701352929052,0.387079981226091,heavytails_hard_highlyvariable
129,3.345554260430207e-05,0.07885240103725182,heavytails_hardhard_highlyvariable
130,0.6038477067045164,0.808677780894999,normal_highlyvariable
131,0.5247082268121327,0.7748581841331296,nonnormal_highlyvariable
132,0.4073935508062093,0.6013056208500539,heavytails_med_highlyvariable
133,0.20704881407935044,0.44501123830575967,heavytails_hard_highlyvariable
134,0.012423597489618497,0.18485853760502077,heavytails_hardhard_highlyvariable
135,0.5806250916048787,0.8169188361217116,normal_highlyvariable
136,0.49064271111674074,0.7707562840484434,nonnormal_highlyvariable
137,0.5009997224422337,0.712736616585185,heavytails_med_highlyvariable
138,0.19130188576859425,0.535857179288348,heavytails_hard_highlyvariable
139,0.003245779169289752,0.18015780898997413,heavytails_hardhard_highlyvariable
140,0.6721973949243111,0.8231516926432364,normal_highlyvariable
141,0.4123050411074509,0.6503939820640482,nonnormal_highlyvariable
142,0.5353229652095638,0.7138494938456262,heavytails_med_highlyvariable
143,0.11599246050373317,0.2606607848100573,heavytails_hard_highlyvariable
144,-5.278272245825885e-05,0.08491716427185345,heavytails_hardhard_highlyvariable
145,0.5529895965971752,0.8242690669011121,normal_highlyvariable
146,0.49496004198528426,0.7902072263397556,nonnormal_highlyvariable
147,0.5216546518831967,0.7655866442812889,heavytails_med_highlyvariable
148,0.13078191232130834,0.4465791280634009,heavytails_hard_highlyvariable
149,0.0010663790838314412,0.32584913146565664,heavytails_hardhard_highlyvariable
150,0.5035827980139796,0.7275159781668123,normal_highlyvariable
151,0.47661172667826723,0.7259050424860259,nonnormal_highlyvariable
152,0.34400645529955537,0.5735683352020711,heavytails_med_highlyvariable
153,0.17248501341342756,0.4649117098263857,heavytails_hard_highlyvariable
154,0.008416473184340875,0.223766190528897,heavytails_hardhard_highlyvariable
155,0.5697175465032391,0.8134115822715086,normal_highlyvariable
156,0.4218659502496076,0.6013066705866332,nonnormal_highlyvariable
157,0.40619465765363477,0.6494241831964471,heavytails_med_highlyvariable
158,0.2219272054634937,0.39543770950939744,heavytails_hard_highlyvariable
159,8.113758152638745e-05,0.09366131996381254,heavytails_hardhard_highlyvariable
160,0.6393759462139986,0.8207010604279694,normal_highlyvariable
161,0.43973652269117514,0.7194868867955105,nonnormal_highlyvariable
162,0.3824771525211168,0.7096425279610864,heavytails_med_highlyvariable
163,0.1410057770580637,0.29297632509238875,heavytails_hard_highlyvariable
164,-0.00034808779649063713,0.0769561222127475,heavytails_hardhard_highlyvariable
165,0.5739456827632868,0.8974073517365749,normal_highlyvariable
166,0.39609869552565785,0.7387252231418201,nonnormal_highlyvariable
167,0.3940326647162882,0.6925044272313962,heavytails_med_highlyvariable
168,0.11236797913576915,0.4872806415617719,heavytails_hard_highlyvariable
169,0.0043046791541698,0.18372112856591388,heavytails_hardhard_highlyvariable
170,0.5150414303157893,0.7140764181228192,normal_highlyvariable
171,0.4244027060152059,0.7876352337308284,nonnormal_highlyvariable
172,0.44175575689185315,0.7512090787880311,heavytails_med_highlyvariable
173,0.10286328149569818,0.4054133660908599,heavytails_hard_highlyvariable
174,0.00016965490082311544,0.08942989896581664,heavytails_hardhard_highlyvariable
175,0.5942125347372195,0.7842753571239901,normal_highlyvariable
176,0.4534178034415053,0.7579444267382144,nonnormal_highlyvariable
177,0.3971918074190562,0.6418272587406895,heavytails_med_highlyvariable
178,0.24322091673951454,0.3275543638536597,heavytails_hard_highlyvariable
179,0.006787503555597568,0.18380290907109859,heavytails_hardhard_highlyvariable
180,0.651530654056545,0.9191351968764896,normal_highlyvariable
181,0.4453964783363263,0.7661452274022076,nonnormal_highlyvariable
182,0.5518877944935123,0.7196131745865655,heavytails_med_highlyvariable
183,0.17544097860425387,0.37227072763300834,heavytails_hard_highlyvariable
184,-0.00014820668273785191,0.19005179237773462,heavytails_hardhard_highlyvariable
185,0.5087749996634087,0.7352077876521759,normal_highlyvariable
186,0.45177052126202843,0.675361486418104,nonnormal_highlyvariable
187,0.6127336043842062,0.7345186539448,heavytails_med_highlyvariable
188,0.13784464564267887,0.2900212795000725,heavytails_hard_highlyvariable
189,0.023288417704500134,0.20369941231867403,heavytails_hardhard_highlyvariable
190,0.625687788392048,0.8123363332652606,normal_highlyvariable
191,0.45589857989445304,0.7331127190780393,nonnormal_highlyvariable
192,0.4418296354439315,0.7152021222180669,heavytails_med_highlyvariable
193,0.20152399560582374,0.3422695030488295,heavytails_hard_highlyvariable
194,0.015044156730443918,0.17081939498597143,heavytails_hardhard_highlyvariable
195,0.5466788769368512,0.722922532816816,normal_highlyvariable
196,0.5412733892175438,0.7824329935243637,nonnormal_highlyvariable
197,0.4334144537440388,0.6660236840236441,heavytails_med_highlyvariable
198,0.15307234853543292,0.39006320993263804,heavytails_hard_highlyvariable
199,0.006192078304544368,0.26936275987015895,heavytails_hardhard_highlyvariable
200,0.6048248031957558,0.837789054956471,normal_highlyvariable
201,0.5366551042124484,0.8400298721076273,nonnormal_highlyvariable
202,0.4444940212174797,0.6306397386602831,heavytails_med_highlyvariable
203,0.19451306343619906,0.4663788840882226,heavytails_hard_highlyvariable
204,-0.00015220635199352853,0.0796428919251749,heavytails_hardhard_highlyvariable
205,0.5627955854095196,0.9112456576677176,normal_highlyvariable
206,0.5332507417756356,0.8219771702278182,nonnormal_highlyvariable
207,0.438947161937906,0.737565129278414,heavytails_med_highlyvariable
208,0.21060714503333977,0.429280101591419,heavytails_hard_highlyvariable
209,0.015932473769805368,0.2190870148927248,heavytails_hardhard_highlyvariable
210,0.6623405106023715,0.8279354099054624,normal_highlyvariable
211,0.4232936848529887,0.655924755718075,nonnormal_highlyvariable
212,0.4317648463293191,0.6145271676403171,heavytails_med_highlyvariable
213,0.2844127196587026,0.3740093103587853,heavytails_hard_highlyvariable
214,0.00926275684414932,0.1886053014404084,heavytails_hardhard_highlyvariable
215,0.5940388932548137,0.8270085086057913,normal_highlyvariable
216,0.46780071163909903,0.7736439335084916,nonnormal_highlyvariable
217,0.2656569554960281,0.6632590685512326,heavytails_med_highlyvariable
218,0.28434042597202563,0.4565545244019868,heavytails_hard_highlyvariable
219,-0.00034458666935640653,0.09878912814548109,heavytails_hardhard_highlyvariable
220,0.6049846737865792,0.8151754563853717,normal_highlyvariable
221,0.3483640310642651,0.6698171843902023,nonnormal_highlyvariable
222,0.3546918124099484,0.74822064030915,heavytails_med_highlyvariable
223,0.2127139673718291,0.4914220011566091,heavytails_hard_highlyvariable
224,0.0024743886799762174,0.17749620091161628,heavytails_hardhard_highlyvariable
225,0.5243691300675416,0.7185166957424224,normal_highlyvariable
226,0.5938383220380288,0.7622260562093964,nonnormal_highlyvariable
227,0.4623491962917893,0.731453920488835,heavytails_med_highlyvariable
228,0.18214831722675476,0.34322640167328405,heavytails_hard_highlyvariable
229,-1.3758074802753353e-06,0.3114641674666868,heavytails_hardhard_highlyvariable
230,0.5821985225873433,0.8169952264664688,normal_highlyvariable
231,0.41108101810191994,0.6819645830501724,nonnormal_highlyvariable
232,0.23616434235296946,0.6439817304841481,heavytails_med_highlyvariable
233,0.3079040049740416,0.5073623729286536,heavytails_hard_highlyvariable
234,0.003827181423548328,0.2120074627654846,heavytails_hardhard_highlyvariable
235,0.6170707391785446,0.9068155716989839,normal_highlyvariable
236,0.521125593961714,0.6937780506546395,nonnormal_highlyvariable
237,0.4289396267549276,0.6985624388905235,heavytails_med_highlyvariable
238,0.17085158506075554,0.4817724516979761,heavytails_hard_highlyvariable
239,5.2141127559228663e-05,0.0006726579172101867,heavytails_hardhard_highlyvariable
240,0.5196795025543824,0.8235195871336721,normal_highlyvariable
241,0.42436524668249787,0.7596143075508975,nonnormal_highlyvariable
242,0.5077744660566912,0.7295880780463709,heavytails_med_highlyvariable
243,0.11901964302550172,0.42121317464539965,heavytails_hard_highlyvariable
244,0.018364628219299742,0.18287770351690774,heavytails_hardhard_highlyvariable
245,0.630872850175192,0.8182648005014336,normal_highlyvariable
246,0.46100045181735144,0.7712721607980879,nonnormal_highlyvariable
247,0.4424848480340354,0.6131949048790041,heavytails_med_highlyvariable
248,0.14520992437694022,0.36762942339741794,heavytails_hard_highlyvariable
249,0.00046801971415619384,0.06575751948039107,heavytails_hardhard_highlyvariable
250,0.5569841212527072,0.8335972324650726,normal_highlyvariable
251,0.5107826732773533,0.7295342415729625,nonnormal_highlyvariable
252,0.4534585204072982,0.7087308466097085,heavytails_med_highlyvariable
253,0.10258684461688958,0.35077860318185305,heavytails_hard_highlyvariable
254,0.010909594834525953,0.16956675573523936,heavytails_hardhard_highlyvariable
255,0.6310059851468912,0.8227643647747042,normal_highlyvariable
256,0.44559318074474624,0.7462153169998943,nonnormal_highlyvariable
257,0.25926589028228947,0.619448133229052,heavytails_med_highlyvariable
258,0.1973801644460592,0.40082545462062197,heavytails_hard_highlyvariable
259,0.006475037204761147,0.21525527236981754,heavytails_hardhard_highlyvariable
260,0.6073245242614477,0.8025711074408546,normal_highlyvariable
261,0.4561711461987335,0.7701565745800077,nonnormal_highlyvariable
262,0.5702436827903655,0.6331295110142526,heavytails_med_highlyvariable
263,0.11216133411614122,0.4018530561197939,heavytails_hard_highlyvariable
264,0.0038367062188764314,0.17789009022567367,heavytails_hardhard_highlyvariable
265,0.6155064753495769,0.8356580578532414,normal_highlyvariable
266,0.5304534857655927,0.7825921861052918,nonnormal_highlyvariable
267,0.3782583482831051,0.7682665429875429,heavytails_med_highlyvariable
268,0.1906339411231491,0.4280102801685321,heavytails_hard_highlyvariable
269,0.007621227915744637,0.26664725238078973,heavytails_hardhard_highlyvariable
270,0.47229554266324564,0.8060419903475585,normal_highlyvariable
271,0.4856220067146941,0.7400897088988886,nonnormal_highlyvariable
272,0.4265512839683208,0.6019781724993764,heavytails_med_highlyvariable
273,0.3345351289167612,0.45409296733691495,heavytails_hard_highlyvariable
274,0.04661744422254375,0.21300499490551847,heavytails_hardhard_highlyvariable
275,0.45609421744205114,0.912347639229106,normal_highlyvariable
276,0.5562805094841844,0.8562535027963639,nonnormal_highlyvariable
277,0.41003466112176346,0.7096933180483819,heavytails_med_highlyvariable
278,0.13855427708730578,0.3908885002891118,heavytails_hard_highlyvariable
279,0.0009049249593827105,0.059573327642700125,heavytails_hardhard_highlyvariable
280,0.6443384248696568,0.9240738937884835,normal_highlyvariable
281,0.5337666006072772,0.7647842976186734,nonnormal_highlyvariable
282,0.5048968343798436,0.7428489180250827,heavytails_med_highlyvariable
283,0.356991460498487,0.5295111187221315,heavytails_hard_highlyvariable
284,0.03498669165718241,0.24689957917479954,heavytails_hardhard_highlyvariable
285,0.6650082727027572,0.8020945152364333,normal_highlyvariable
286,0.4763979785708817,0.7202453593417539,nonnormal_highlyvariable
287,0.33102053913069096,0.6467597731789776,heavytails_med_highlyvariable
288,0.20015279260540886,0.42190670468677044,heavytails_hard_highlyvariable
289,0.0006653396926783503,0.08048305486313856,heavytails_hardhard_highlyvariable
290,0.5672135946080168,0.8456176664594118,normal_highlyvariable
291,0.540292394786452,0.7235766007955489,nonnormal_highlyvariable
292,0.588795171618237,0.7135365607980793,heavytails_med_highlyvariable
293,0.14875244871075313,0.3390536515288571,heavytails_hard_highlyvariable
294,0.0371721909214289,0.24895045667768634,heavytails_hardhard_highlyvariable
295,0.5776781160166342,0.8372400356886032,normal_highlyvariable
296,0.4646986942082858,0.7657485330361891,nonnormal_highlyvariable
297,0.5438993500570666,0.7194685488356847,heavytails_med_highlyvariable
298,0.08760285626422923,0.316925275771251,heavytails_hard_highlyvariable
299,0.0014943232498954731,0.1931532281612276,heavytails_hardhard_highlyvariable
300,0.5954441922795461,0.8576138849864852,normal_highlyvariable
301,0.5749133634024715,0.7332858948128831,nonnormal_highlyvariable
302,0.4081545328675227,0.734796001670833,heavytails_med_highlyvariable
303,0.1859791494562623,0.42788788331988037,heavytails_hard_highlyvariable
304,0.002300212644687439,0.17626265712470918,heavytails_hardhard_highlyvariable
305,0.5365493492406811,0.8057063889746144,normal_highlyvariable
306,0.4677382391184755,0.7175184604139149,nonnormal_highlyvariable
307,0.5041017727114792,0.7091486905457041,heavytails_med_highlyvariable
308,0.1916300195169125,0.4518950406863371,heavytails_hard_highlyvariable
309,0.051240237244319656,0.22738259656904408,heavytails_hardhard_highlyvariable
310,0.6014900759070969,0.8249889909914656,normal_highlyvariable
311,0.5297931761977435,0.727500919969877,nonnormal_highlyvariable
312,0.4204936687117009,0.7020729684399792,heavytails_med_highlyvariable
313,0.1511308673170078,0.3879364993042683,heavytails_hard_highlyvariable
314,0.003472843139124906,0.09681939901076073,heavytails_hardhard_highlyvariable
315,0.501275875915761,0.81426714824273,normal_highlyvariable
316,0.4768153376934493,0.6482705071792522,nonnormal_highlyvariable
317,0.4593033496546026,0.6596652956807655,heavytails_med_highlyvariable
318,0.12270188691539724,0.41390101588527584,heavytails_hard_highlyvariable
319,0.0008454462916174338,0.19569065999340218,heavytails_hardhard_highlyvariable
320,0.5858535309488876,0.8901242671185482,normal_highlyvariable
321,0.5736176671604367,0.7931558785853972,nonnormal_highlyvariable
322,0.3268466190553461,0.6820276841434117,heavytails_med_highlyvariable
323,0.1642063412899542,0.4415935321604211,heavytails_hard_highlyvariable
324,0.043021490992909944,0.1661213054439174,heavytails_hardhard_highlyvariable
325,0.5456056734185122,0.8218085359836765,normal_highlyvariable
326,0.5042257434996665,0.7185404491618796,nonnormal_highlyvariable
327,0.5267179932381886,0.7235615633126183,heavytails_med_highlyvariable
328,0.17452784816175543,0.3763314114054681,heavytails_hard_highlyvariable
329,3.3340783592599975e-05,0.0777083411989521,heavytails_hardhard_highlyvariable
330,0.575497030106469,0.8031705026417102,normal_highlyvariable
331,0.45773349551654613,0.7272158698755036,nonnormal_highlyvariable
332,0.3469411949594153,0.5877622357544885,heavytails_med_highlyvariable
333,0.13428472740162775,0.29342447228793,heavytails_hard_highlyvariable
334,-1.867876006054903e-05,0.03645966052421684,heavytails_hardhard_highlyvariable
335,0.6274737734498295,0.9254868855711822,normal_highlyvariable
336,0.5416734186540887,0.7464689678770354,nonnormal_highlyvariable
337,0.465857044459146,0.6996014182868492,heavytails_med_highlyvariable
338,0.307760321838746,0.30174260998322133,heavytails_hard_highlyvariable
339,-5.3354593936307306e-05,0.07028072083143862,heavytails_hardhard_highlyvariable
340,0.54687270117596,0.8291424626048542,normal_highlyvariable
341,0.4110070546930253,0.808735264285958,nonnormal_highlyvariable
342,0.6004171901583001,0.7578691940075869,heavytails_med_highlyvariable
343,0.14029010604186118,0.42101300329751473,heavytails_hard_highlyvariable
344,-0.00014898851915653508,0.04951235225593896,heavytails_hardhard_highlyvariable
345,0.5611103423214371,0.8137991525975116,normal_highlyvariable
346,0.44564636165469307,0.7661560111977666,nonnormal_highlyvariable
347,0.4584434578470575,0.6048860719599917,heavytails_med_highlyvariable
348,0.11681301162522587,0.3808961255085969,heavytails_hard_highlyvariable
349,0.02683617527678811,0.29329442417903906,heavytails_hardhard_highlyvariable
350,0.5142969796735551,0.8079714264064001,normal_highlyvariable
351,0.4982970548958474,0.7795377006504571,nonnormal_highlyvariable
352,0.44275512863104516,0.7100602981106293,heavytails_med_highlyvariable
353,0.16118357575973657,0.419523594753063,heavytails_hard_highlyvariable
354,0.00015596727185473403,0.203504718150256,heavytails_hardhard_highlyvariable
355,0.592359405432346,0.8107394187032209,normal_highlyvariable
356,0.5034395436180971,0.7310341873385217,nonnormal_highlyvariable
357,0.4004962213385457,0.7177974129512363,heavytails_med_highlyvariable
358,0.32052009539463017,0.48732909317704315,heavytails_hard_highlyvariable
359,-6.898236570309188e-05,0.07578487226577182,heavytails_hardhard_highlyvariable
360,0.6130633529762143,0.8329796402407895,normal_highlyvariable
361,0.42694576597592393,0.7636831430817277,nonnormal_highlyvariable
362,0.404528137358083,0.7450263890703066,heavytails_med_highlyvariable
363,0.22492903387122096,0.4762387631816981,heavytails_hard_highlyvariable
364,0.004330364949838244,0.21383745670391896,heavytails_hardhard_highlyvariable
365,0.6082981673487309,0.7449071783851412,normal_highlyvariable
366,0.5100679615866779,0.7883955216774481,nonnormal_highlyvariable
367,0.39337134115572214,0.6977965006706669,heavytails_med_highlyvariable
368,0.18533127680888353,0.43200566800332674,heavytails_hard_highlyvariable
369,0.00268466118457561,0.19217329558202983,heavytails_hardhard_highlyvariable
370,0.5534708106956961,0.8277731782736235,normal_highlyvariable
371,0.5128996530255977,0.7492865921332348,nonnormal_highlyvariable
372,0.4221492510488665,0.5868553901501198,heavytails_med_highlyvariable
373,0.14353892272160207,0.3582556931527545,heavytails_hard_highlyvariable
374,-0.00021944582966097582,0.2557471098609634,heavytails_hardhard_highlyvariable
375,0.6000546131619011,0.8096351895867014,normal_highlyvariable
376,0.4047313781599804,0.6480154927852829,nonnormal_highlyvariable
377,0.5246868554580542,0.6845745223727531,heavytails_med_highlyvariable
378,0.13235596677081288,0.5294277754517859,heavytails_hard_highlyvariable
379,-0.0002805402329841101,0.07631486743618271,heavytails_hardhard_highlyvariable
380,0.5546160016332953,0.8166971501169942,normal_highlyvariable
381,0.5294567704256848,0.7870669057903326,nonnormal_highlyvariable
382,0.5127286567556985,0.6845655572625211,heavytails_med_highlyvariable
383,0.10930251707482445,0.3017097556312789,heavytails_hard_highlyvariable
384,-0.0002913755257531273,0.1919641479784779,heavytails_hardhard_highlyvariable
385,0.5844625301512019,0.9160729167818505,normal_highlyvariable
386,0.4746265429421372,0.6279010500546126,nonnormal_highlyvariable
387,0.4736613613890319,0.7535198321581164,heavytails_med_highlyvariable
388,0.11559860981039596,0.4858274768907343,heavytails_hard_highlyvariable
389,-0.00034057405714017075,0.08932685852050364,heavytails_hardhard_highlyvariable
390,0.6869811963699116,0.8204948938436454,normal_highlyvariable
391,0.5438049566744607,0.7402487793267163,nonnormal_highlyvariable
392,0.4276929226293104,0.5995497142955216,heavytails_med_highlyvariable
393,0.11974642799982442,0.350782832835107,heavytails_hard_highlyvariable
394,0.0007017690949148547,0.062087138084855074,heavytails_hardhard_highlyvariable
395,0.5030875027112373,0.7787299311619774,normal_highlyvariable
396,0.5285818911221611,0.6748732231885859,nonnormal_highlyvariable
397,0.3914551110204509,0.6992273396030728,heavytails_med_highlyvariable
398,0.11599079290338381,0.412764133268976,heavytails_hard_highlyvariable
399,-0.0002752993360213456,0.09423453627006577,heavytails_hardhard_highlyvariable
400,0.5899561991513058,0.798162749505401,normal_highlyvariable
401,0.44325597970854996,0.7717242873512772,nonnormal_highlyvariable
402,0.4096815173489565,0.682745923269217,heavytails_med_highlyvariable
403,0.2420558754702956,0.4869784683996278,heavytails_hard_highlyvariable
404,0.0021263964707586057,0.07981994214753702,heavytails_hardhard_highlyvariable
405,0.6000100509773647,0.8229624574777045,normal_highlyvariable
406,0.4635549056446886,0.7013682020846567,nonnormal_highlyvariable
407,0.4709979171884806,0.6700492405391093,heavytails_med_highlyvariable
408,0.15952845032585505,0.3372205835447224,heavytails_hard_highlyvariable
409,-3.69115820687484e-05,0.10921276892691906,heavytails_hardhard_highlyvariable
410,0.6170726745312143,0.8147451046559914,normal_highlyvariable
411,0.48584567692106573,0.6021073542924543,nonnormal_highlyvariable
